chin_length,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
0,0,2,0,1,1,2,1,2,1,0,9,1,5,cs10236171676978249648.png,11,1,88,4
2,2,1,1,0,0,1,4,0,0,2,9,0,8,cs10236325118825956723.png,11,2,4,3
1,2,2,2,1,1,0,5,0,1,0,0,6,14,cs10236532298435349773.png,11,4,77,6
0,1,0,0,0,0,1,5,2,1,0,6,6,5,cs10236654833838030349.png,11,5,92,7
1,2,3,1,0,0,1,0,0,0,1,7,4,1,cs10236764441880565376.png,1,0,94,2
0,1,2,2,1,0,0,3,3,1,2,5,2,14,cs1023683139321898996.png,11,2,61,5
2,0,0,2,1,1,2,13,1,0,2,3,2,12,cs10236916974000386823.png,11,3,48,2
2,0,0,1,0,1,0,11,2,0,0,0,2,7,cs10236948913574699535.png,3,1,108,3
2,0,3,0,1,1,0,4,3,0,2,10,6,14,cs10237394235603032828.png,11,0,54,7
1,0,0,1,1,0,0,0,0,1,0,0,0,14,cs10237502569067311114.png,7,6,97,0
0,2,2,0,1,1,2,12,0,0,0,3,6,14,cs10237531664120956243.png,3,3,33,8
2,0,1,1,1,1,1,2,2,1,2,10,5,6,cs10237628984538099634.png,11,5,52,1
0,1,4,2,1,1,1,5,1,1,2,8,4,14,cs10237948074825811187.png,11,0,70,2
2,2,2,2,0,0,0,11,2,1,2,9,6,9,cs10238178677487220558.png,11,2,72,1
1,2,1,0,0,0,1,9,3,1,0,5,4,14,cs10238369352768271538.png,6,1,84,0
0,2,1,1,1,1,1,2,1,1,2,6,0,3,cs10238414291921853829.png,11,4,95,8
1,2,4,2,0,0,2,13,3,0,2,4,3,14,cs10238651094145417423.png,11,2,9,0
2,1,4,0,1,0,0,11,3,1,1,9,2,4,cs10239017778732972120.png,11,5,103,7
2,0,1,1,1,1,0,8,0,0,2,9,5,8,cs10239161512255660697.png,2,6,99,4
2,2,0,2,0,1,2,4,0,0,2,6,0,7,cs1023923096757583729.png,11,4,3,6
0,2,4,0,1,0,0,9,0,0,2,4,2,14,cs10239298051463707286.png,3,4,0,8
1,0,3,0,0,1,0,10,3,1,1,0,3,1,cs10239438298658352874.png,11,4,74,1
1,1,1,2,1,1,1,2,0,1,1,7,2,1,cs10239767966779344601.png,10,0,18,3
1,2,0,1,0,1,2,9,0,0,0,6,3,3,cs10239768073729021756.png,1,6,9,0
2,2,4,2,1,1,0,9,2,1,2,6,5,14,cs10239859485756292743.png,11,0,14,1
0,2,3,2,0,1,0,11,3,0,0,10,4,12,cs102400950696764945.png,11,6,56,5
2,0,0,0,1,1,0,12,1,0,2,5,1,14,cs10240112624819870237.png,8,1,85,4
0,1,0,0,1,1,0,11,0,1,1,10,3,14,cs10240148025293428214.png,0,0,100,8
2,0,2,2,0,0,0,5,2,0,0,9,1,1,cs10240267733676314831.png,3,2,39,0
1,1,2,2,1,0,2,11,1,0,2,6,2,11,cs10240450691685668800.png,6,0,96,5
1,2,1,2,1,1,1,6,0,1,1,0,5,10,cs10240547279466882440.png,10,0,86,1
2,1,1,2,0,0,0,13,3,0,2,5,4,14,cs10240721839985524376.png,4,6,25,6
2,1,3,0,0,0,1,12,2,0,2,8,5,5,cs10240863702555135246.png,11,1,89,2
0,0,3,0,0,1,1,11,1,1,2,2,5,8,cs10240886981118709656.png,0,2,92,3
2,1,2,0,0,1,2,3,2,1,0,7,6,14,cs10241348536935111707.png,11,1,15,1
0,2,4,0,1,0,1,3,2,1,0,5,6,5,cs10241446019341367103.png,4,3,67,3
0,2,2,0,1,0,0,2,1,0,1,9,3,1,cs10241761176142328761.png,11,1,76,2
0,0,4,2,0,1,1,13,1,1,0,5,6,14,cs10241852524227920834.png,11,3,87,2
1,0,0,2,1,1,0,6,3,0,0,6,2,11,cs10242096451222968357.png,11,1,51,7
0,2,3,1,0,0,1,0,0,1,0,7,5,3,cs102422236815498498.png,5,6,62,5
0,0,1,0,1,0,2,5,3,1,0,2,6,14,cs10242283970261171935.png,10,6,65,2
1,1,3,2,1,1,2,7,3,0,2,4,6,13,cs10242362286825737690.png,11,0,53,5
1,1,2,2,0,1,1,8,1,0,2,10,1,0,cs10242401833428806321.png,11,6,25,3
2,1,0,0,1,1,0,13,3,0,1,4,2,14,cs10242409749601400605.png,11,0,84,1
0,2,4,0,1,0,2,12,2,1,1,8,4,14,cs10242660770343084718.png,11,1,27,7
0,1,4,2,1,0,2,10,3,0,2,1,0,0,cs10242808737376459572.png,9,0,22,3
2,0,3,2,1,0,2,12,2,0,0,10,2,14,cs10242969910731565666.png,6,2,78,8
1,1,2,0,1,0,1,4,1,0,1,0,0,7,cs10243195880430384413.png,5,2,60,3
1,0,0,1,0,1,2,9,2,1,2,8,5,5,cs10243305251902346172.png,11,6,7,9
0,2,2,1,1,0,1,11,1,1,1,0,1,14,cs10243358819679387934.png,11,1,65,5
0,2,4,0,1,0,2,0,0,0,1,5,5,6,cs10243845729139803299.png,11,2,31,8
2,1,4,2,0,0,0,4,3,0,2,3,3,14,cs10243849283026786601.png,11,5,33,2
0,1,2,2,1,1,0,8,2,0,2,5,2,6,cs10244153724676587973.png,7,2,26,0
0,0,1,2,1,0,1,6,0,0,0,4,6,14,cs1024445250803509702.png,11,6,59,0
0,0,2,1,1,0,1,12,0,1,1,6,1,2,cs10244490392440345851.png,3,2,82,7
1,1,3,2,1,1,1,2,0,1,0,0,5,13,cs10244617136385016021.png,1,3,68,8
2,0,0,2,0,0,0,2,3,1,2,8,2,11,cs10244685765941918997.png,11,2,63,2
2,1,3,1,0,1,1,7,1,0,0,0,2,14,cs10245047244149727259.png,11,3,108,9
1,1,4,0,0,1,1,4,2,0,1,6,3,10,cs10245178545967593252.png,6,5,45,5
2,1,3,1,0,1,2,1,0,1,2,10,2,14,cs10245572544581363515.png,11,1,45,3
1,2,3,1,1,0,2,2,0,1,2,6,4,12,cs10245638094149690078.png,6,3,85,9
2,0,3,2,1,1,1,2,1,1,0,6,5,14,cs10245912633470928599.png,11,2,86,0
0,2,0,2,0,1,1,6,3,1,0,7,1,13,cs10246071417013274681.png,0,5,0,9
1,0,4,1,0,1,0,13,2,0,2,4,6,14,cs10246170724451322250.png,11,0,21,0
0,1,0,1,0,1,2,11,2,1,2,0,3,14,cs10246327922250328357.png,11,3,84,4
2,2,4,1,1,0,0,4,2,1,0,0,4,6,cs10246547614280480772.png,11,3,38,0
2,0,2,2,1,1,2,10,3,0,0,1,6,14,cs10246649472505862426.png,11,5,23,2
1,0,3,0,0,0,1,1,2,0,2,7,3,14,cs10246857345654637927.png,7,5,92,9
0,0,3,0,1,1,0,10,0,0,2,10,6,13,cs10246869488572985042.png,5,3,89,5
0,1,3,0,0,1,0,0,3,0,1,8,3,14,cs10247539248199674155.png,5,4,48,3
0,0,4,2,0,1,2,1,0,1,1,10,2,6,cs10248089560953723998.png,10,5,14,2
1,2,2,2,0,0,2,7,2,0,0,10,6,14,cs10248185089142559266.png,11,6,104,0
0,0,3,0,0,0,1,9,2,0,2,4,0,7,cs10248256528072561084.png,11,3,28,5
1,1,3,2,1,0,2,4,3,1,2,10,1,14,cs10248392583178347001.png,2,5,110,0
0,0,0,1,0,0,1,9,2,1,2,5,1,1,cs10248551004371365286.png,2,3,67,7
0,2,1,2,0,1,1,3,2,0,0,10,3,1,cs10248647935825930750.png,11,1,34,2
0,1,0,0,1,1,2,2,3,1,1,1,5,14,cs10249246790487341971.png,3,2,53,5
2,2,4,2,0,0,2,0,3,1,0,1,2,14,cs10249253620557287298.png,2,3,41,5
2,2,3,2,1,0,1,10,1,1,0,4,6,7,cs10249264989612193161.png,3,1,100,0
0,2,1,2,0,0,0,3,1,0,1,1,1,14,cs10249408741273466555.png,9,6,32,1
0,0,0,1,1,0,0,11,2,0,0,7,0,1,cs10249445787353137831.png,5,2,19,6
0,0,3,2,0,1,0,12,2,0,0,10,1,4,cs10249468604596828836.png,11,1,84,5
1,1,4,0,1,0,1,7,0,1,0,6,4,6,cs10249534920055043504.png,10,0,34,3
2,0,4,1,1,0,0,11,1,0,2,0,4,14,cs10249577388509428499.png,11,2,73,9
2,1,3,2,1,1,2,5,2,0,1,8,6,4,cs10249589535790648751.png,11,6,50,2
0,2,4,2,1,0,0,3,2,0,0,6,4,5,cs1024972788170385050.png,11,0,44,2
1,0,1,2,1,1,1,8,1,1,0,1,5,14,cs10249810206673574318.png,9,5,10,8
1,2,3,2,1,1,0,2,3,1,1,7,6,11,cs10250017260299428042.png,3,4,65,5
1,0,2,2,0,1,1,2,1,1,1,7,6,3,cs10250289319101330544.png,11,2,19,3
2,1,1,2,1,1,2,0,2,1,2,1,1,14,cs10250417679904253731.png,11,1,3,0
1,1,0,0,1,0,2,9,3,0,2,7,1,14,cs10250451799752220593.png,11,6,104,8
2,1,4,0,1,0,2,9,3,1,1,3,5,3,cs10250685424768575294.png,11,1,92,9
0,1,3,1,1,1,0,8,0,1,1,7,2,5,cs10251226088933121657.png,11,6,45,9
2,1,4,2,1,0,1,2,1,0,2,7,0,0,cs10251278285093095317.png,5,4,2,9
2,1,0,0,0,1,0,7,2,0,2,9,2,5,cs10251362233557029014.png,11,1,57,0
1,2,1,2,0,1,2,4,1,0,0,4,0,14,cs10251366288796544523.png,0,6,24,3
2,2,2,2,0,0,0,3,1,0,0,8,4,14,cs10251530627150544946.png,1,3,24,5
1,0,2,0,0,1,0,10,2,0,1,5,2,0,cs10251624416729032068.png,1,1,5,6
1,0,4,1,0,1,0,10,3,0,0,7,0,0,cs10251688941288797868.png,11,6,9,0
1,1,2,2,0,1,0,5,3,1,2,1,0,14,cs10251930415910706824.png,11,6,104,7
0,0,1,2,1,1,2,0,2,0,0,9,1,14,cs10251947322091851083.png,11,0,5,4
2,0,3,1,1,1,1,2,0,0,1,5,1,9,cs10251983503135168909.png,11,0,108,1
2,2,1,2,0,0,1,4,0,0,0,10,1,14,cs10252153129549852201.png,0,0,26,0
1,1,0,1,1,1,0,13,1,1,2,8,2,7,cs10252225265577586621.png,11,4,52,5
2,2,3,1,1,0,1,8,3,1,1,5,5,2,cs10252271839928316684.png,9,1,94,5
1,1,3,1,0,1,0,1,1,1,1,10,1,14,cs1025230979172499648.png,4,4,101,0
0,0,0,0,0,0,0,9,0,1,1,5,6,14,cs10252400537084737431.png,1,5,50,4
0,1,3,2,1,0,1,7,0,1,1,7,4,14,cs10252571572166597178.png,11,3,24,3
0,2,3,2,1,1,2,12,3,0,2,5,1,14,cs10252758129817376668.png,6,1,30,4
1,2,4,0,0,0,0,1,1,0,0,3,3,14,cs10252799065112928569.png,11,5,22,0
2,2,2,1,0,1,1,13,1,0,2,0,2,14,cs1025305530088681154.png,11,5,86,8
1,0,3,1,1,0,0,12,1,1,0,6,2,10,cs10253299341098022543.png,11,0,51,8
1,2,2,2,1,1,0,8,2,0,2,5,2,14,cs10253323851485616674.png,11,4,82,2
0,2,2,2,1,0,2,5,1,1,2,8,4,8,cs10253379311125318120.png,11,3,91,1
2,0,3,0,1,1,1,1,1,1,2,3,2,9,cs10253400066848992819.png,11,6,110,2
2,1,3,1,0,0,2,8,2,1,0,2,6,14,cs10253575121552505244.png,11,0,20,1
1,1,2,1,1,0,2,2,3,0,0,0,6,14,cs1025370477613560877.png,1,4,74,0
1,1,2,2,1,0,2,10,2,0,2,2,0,12,cs10253843087324516082.png,7,6,78,8
2,1,0,1,1,0,0,4,1,1,0,6,0,7,cs10254372541648104105.png,5,1,73,5
2,0,1,0,1,0,2,13,1,0,0,5,0,12,cs10254379642566634567.png,3,0,75,9
1,2,0,2,0,0,1,4,2,1,1,1,0,14,cs10254537989985269774.png,9,3,26,5
0,0,2,2,0,0,2,13,3,1,2,2,2,3,cs10254543642095213083.png,0,6,41,4
0,2,4,0,0,0,0,4,2,0,0,6,3,14,cs10254593025453358342.png,11,3,89,1
2,0,3,2,0,0,2,6,1,0,0,1,2,11,cs10254637403612257109.png,11,4,5,6
2,0,3,2,1,0,0,11,0,0,2,5,6,9,cs10254816042026969254.png,11,2,3,8
2,1,2,0,0,0,1,0,2,1,2,5,6,14,cs10255004419833144388.png,5,5,18,3
0,0,2,2,0,0,1,1,3,0,1,6,4,14,cs10255229119722951184.png,6,1,101,2
2,2,1,2,1,1,2,4,2,1,0,8,3,14,cs10255498660201532506.png,5,2,106,8
0,2,0,2,1,1,1,11,3,1,0,5,3,14,cs10255709679450684002.png,5,6,80,7
2,1,4,1,0,1,1,2,0,1,1,8,6,2,cs10255722427994921202.png,10,5,105,0
2,1,3,0,0,0,1,5,1,0,0,5,0,14,cs10256103739926183199.png,11,0,24,0
2,0,1,1,0,0,2,12,0,0,1,0,3,14,cs10256269974907253625.png,7,5,42,8
1,2,0,1,1,0,2,2,0,1,1,0,3,14,cs10256447485780926467.png,11,1,102,4
2,0,3,1,0,0,0,6,0,0,2,4,5,10,cs10256459818677345544.png,11,3,61,2
0,2,3,0,0,1,0,2,1,1,0,10,0,12,cs10256483068291935480.png,5,6,62,9
0,0,3,2,1,0,0,1,1,0,0,7,0,0,cs10256498215742506022.png,9,5,6,6
1,1,0,0,1,0,1,10,2,0,2,9,2,1,cs10256759929189752113.png,10,6,1,8
2,1,4,2,1,1,2,0,0,1,0,2,1,14,cs10256779926167375273.png,11,5,97,7
2,1,1,0,1,1,1,5,3,0,2,7,6,4,cs10256966331537015268.png,8,3,72,2
0,2,0,2,0,0,0,6,3,1,1,9,4,14,cs10257067849958857909.png,11,6,58,2
1,1,3,2,1,1,1,2,2,1,1,10,5,6,cs10257097234570597632.png,5,3,3,8
0,0,0,1,0,0,2,12,1,0,0,5,5,6,cs10257280932820852146.png,7,5,16,4
0,1,1,2,0,1,0,10,2,0,2,1,0,13,cs10257532057492669371.png,5,3,72,0
2,0,2,1,0,0,0,8,0,1,0,7,4,14,cs1025771490582803107.png,4,3,4,1
1,0,1,0,1,0,1,5,2,0,0,6,6,11,cs10257768011455364692.png,2,1,65,7
1,2,4,0,0,1,1,0,0,1,1,9,6,14,cs10257807441411618461.png,11,0,4,2
0,0,3,0,0,0,2,0,0,1,0,4,3,6,cs10257821364584364985.png,2,6,49,5
0,0,3,0,0,1,2,11,0,1,0,0,0,2,cs10257988428226630598.png,11,0,79,9
0,1,3,1,1,0,2,10,0,0,0,4,4,14,cs10257990439887126489.png,0,2,15,8
0,2,1,0,1,1,1,13,0,0,1,3,1,14,cs10258145287337468546.png,11,4,16,0
0,2,2,1,0,0,0,1,2,1,2,4,0,14,cs10258299130198470107.png,1,3,80,8
1,1,3,2,1,1,1,12,1,1,2,10,4,14,cs10258375850086387027.png,11,3,32,8
1,2,1,0,1,1,0,1,1,1,1,3,2,14,cs10258515633108854013.png,9,6,0,4
1,1,1,2,0,1,1,7,2,1,2,3,0,14,cs10258850649517397722.png,11,5,12,0
1,1,2,0,1,1,0,7,0,1,2,0,2,14,cs10258887934064332544.png,7,2,91,6
1,2,3,1,0,0,1,1,2,0,1,9,2,14,cs10258941429304026342.png,11,6,39,2
0,1,3,0,1,0,2,8,3,1,0,1,1,14,cs10259240222681441078.png,2,5,40,6
1,1,0,2,1,1,0,3,1,1,1,8,0,0,cs10259341557046252241.png,11,6,48,9
2,1,1,0,1,1,1,2,2,0,2,0,2,14,cs10259359619314282040.png,9,4,80,0
0,1,4,1,1,0,1,4,0,0,0,9,2,14,cs10259367318830239553.png,3,2,93,0
2,1,2,0,1,0,0,4,1,1,1,8,5,14,cs10259440077573390966.png,6,4,64,6
2,0,2,2,0,0,2,4,1,0,1,4,6,14,cs10259723663496712170.png,4,0,35,2
1,1,3,0,1,0,2,6,2,1,1,4,6,14,cs10259798975751561524.png,11,3,48,7
2,0,4,1,0,1,1,4,3,0,1,8,0,6,cs10259889999167200817.png,11,2,32,7
1,2,3,2,1,0,0,6,2,1,1,2,5,14,cs10260260226810328106.png,11,5,55,4
1,1,4,1,0,1,2,1,2,1,1,3,5,14,cs10260460508044127370.png,9,0,87,4
2,2,0,2,0,1,1,12,1,0,1,7,4,14,cs10260523345404343548.png,7,1,94,4
0,2,1,2,0,1,0,4,3,1,0,6,6,9,cs10260993481954195872.png,11,1,87,6
1,2,4,1,1,0,0,10,1,1,0,10,5,1,cs10261195931496615972.png,1,0,91,7
0,1,1,0,1,1,2,2,2,1,1,2,6,14,cs10261260058937072112.png,6,3,50,2
2,1,0,0,1,1,0,6,0,1,1,7,2,14,cs10261375633537615700.png,11,1,99,5
2,0,0,1,1,1,0,5,0,1,2,7,4,7,cs10261438145704901420.png,11,6,0,7
0,2,0,0,0,0,2,6,2,0,0,10,2,14,cs10261482375218811771.png,0,4,86,0
1,0,4,2,1,1,1,8,2,0,1,4,0,14,cs10261568234944460922.png,11,2,88,4
0,1,4,1,0,0,1,11,3,0,2,0,6,14,cs10261928432103885041.png,11,4,75,1
0,0,3,2,1,0,0,7,0,1,1,0,4,5,cs10261974702881056584.png,6,4,59,8
1,2,4,0,0,1,1,2,0,0,2,7,2,14,cs10261997213822098965.png,5,0,71,4
2,1,0,0,0,1,2,8,2,0,1,4,6,14,cs10262199514043288648.png,11,0,81,7
2,1,0,1,0,0,2,0,1,1,2,0,4,14,cs10262200920303332706.png,3,4,79,0
1,2,1,0,0,1,0,6,3,1,1,4,5,6,cs10262207262076896046.png,11,1,40,5
1,1,4,2,1,0,0,4,0,0,2,0,2,1,cs10262692494005819293.png,11,4,21,5
2,1,3,0,1,1,2,1,3,1,0,1,3,14,cs10262701937274489333.png,6,4,18,9
2,0,4,2,0,0,0,6,1,1,2,2,3,14,cs10262975205743593705.png,11,3,6,4
2,0,3,1,1,1,0,11,3,1,1,3,6,3,cs10263134104822836856.png,4,1,32,9
0,2,1,2,0,0,0,11,2,1,0,2,6,12,cs10263140181826348674.png,6,2,32,1
0,0,1,2,0,1,2,6,3,1,1,2,3,1,cs10263430287356237671.png,7,5,7,9
1,0,3,0,0,0,2,1,2,1,2,8,4,4,cs10263536499218081569.png,11,3,12,6
1,0,2,2,1,1,1,4,3,1,0,8,3,14,cs10263551787873713913.png,11,1,24,2
2,2,2,1,0,1,2,0,2,0,2,4,3,14,cs10263918980452859603.png,8,0,101,9
2,1,1,0,1,1,2,5,1,1,0,2,5,0,cs10264038699538849888.png,5,4,6,9
0,2,0,2,1,0,2,10,2,0,0,9,2,6,cs10264112757924580666.png,9,3,109,8
1,2,2,1,0,1,0,7,3,0,1,5,4,14,cs10264920079040932459.png,11,5,60,1
2,2,3,1,0,1,2,3,2,0,2,8,1,14,cs10264986640103054150.png,9,2,107,6
1,2,3,1,0,1,2,13,0,1,0,1,0,14,cs1026527248165289972.png,11,5,27,3
1,0,1,2,0,0,1,7,0,0,2,6,3,1,cs10265457443696770299.png,0,2,45,4
0,1,1,0,1,1,2,4,0,0,0,3,1,14,cs10265502431624348793.png,11,3,90,9
2,0,0,0,0,0,0,11,1,0,1,0,6,14,cs10265522599616949673.png,6,0,76,9
1,2,2,2,1,0,1,12,3,1,2,3,3,14,cs10265558751325897679.png,11,4,1,8
2,0,0,2,0,1,2,1,2,0,0,9,2,14,cs10265660045065065578.png,11,2,8,2
0,1,1,2,0,1,2,5,0,1,1,1,4,8,cs10266056145518776558.png,11,4,58,0
1,0,0,2,0,0,0,13,1,0,2,10,3,14,cs10266084287342042958.png,11,6,36,6
1,1,1,2,0,1,1,10,1,0,0,7,4,14,cs10266225903887082897.png,11,5,72,9
1,0,0,2,1,0,2,0,1,1,2,6,0,10,cs10266409673955446015.png,11,0,103,6
0,1,3,2,1,1,0,10,0,1,2,5,3,13,cs10266871568083633322.png,11,0,68,7
2,0,1,0,0,1,0,1,3,0,2,0,4,14,cs10267052020921530082.png,1,6,85,7
0,2,3,0,0,0,1,2,0,1,2,4,4,3,cs10267698466848712610.png,11,5,4,9
0,1,3,1,0,1,2,3,2,1,0,3,5,9,cs10267800206721564531.png,6,1,34,9
2,2,1,1,1,0,2,6,1,0,1,0,1,11,cs10267830323920005534.png,11,1,16,5
2,0,4,1,0,1,1,2,1,0,1,4,2,9,cs10267893373064561457.png,5,1,4,3
2,1,3,1,0,0,0,12,3,1,2,4,6,8,cs10267972006474101043.png,5,6,99,2
0,2,1,0,1,1,1,3,1,0,1,2,6,13,cs1026837012717566761.png,9,0,97,8
1,1,2,1,1,1,2,3,2,1,2,6,1,12,cs10268584621368580325.png,11,2,89,9
2,1,0,0,0,0,2,10,2,0,1,0,5,13,cs10268627507038896044.png,11,0,64,5
2,2,3,2,1,0,0,12,2,0,1,6,4,14,cs10268869786557103249.png,0,3,9,2
1,1,1,1,1,0,2,4,2,0,1,6,2,13,cs10269027800251249192.png,11,2,91,3
1,0,0,1,1,0,0,3,3,0,1,8,4,14,cs10269064185182250217.png,0,2,16,7
1,1,0,2,1,0,2,11,2,0,2,8,4,14,cs10269382482496147610.png,5,6,99,9
0,1,1,0,0,1,2,12,0,0,2,5,1,6,cs10269422514817279172.png,11,5,78,7
1,2,1,2,1,0,0,5,0,1,1,5,0,14,cs10269534115153004071.png,11,5,76,4
2,1,0,2,0,0,2,13,3,0,2,3,0,14,cs10269971123095412111.png,11,4,28,1
0,2,1,0,0,0,0,12,3,0,2,0,4,14,cs10270089153773914948.png,8,6,40,1
2,0,1,1,0,1,0,1,0,1,1,4,0,14,cs10270141470057865094.png,1,0,54,4
1,0,0,1,0,0,1,11,1,1,2,9,4,14,cs10270353372314346952.png,11,4,80,3
0,1,3,1,0,1,1,9,3,0,2,3,6,5,cs10270438222110836894.png,11,0,37,8
1,1,4,2,0,1,0,8,3,0,0,5,1,10,cs10270447418309409226.png,11,4,39,7
1,0,2,1,0,0,0,12,3,0,0,9,2,6,cs10270541599336544240.png,7,3,92,6
2,1,1,1,0,0,1,6,3,1,2,2,2,9,cs10270670976760626482.png,11,4,79,7
2,2,4,0,0,0,1,4,2,1,1,6,3,9,cs10270861426746975247.png,11,4,90,6
2,1,4,2,1,0,0,3,3,1,1,5,6,14,cs10270942517457737038.png,10,4,56,4
0,0,3,0,0,1,2,9,2,0,2,3,2,14,cs10270948096988315500.png,11,1,52,4
1,1,3,1,1,1,0,11,1,0,0,0,0,9,cs10271292163218998800.png,1,0,76,3
2,2,3,2,1,1,2,10,1,1,1,8,6,14,cs10271683514479799033.png,11,4,17,9
2,1,1,0,0,1,2,10,2,1,2,7,5,14,cs10271822983896304408.png,3,6,62,2
2,2,1,2,1,1,0,11,2,0,0,9,4,14,cs10271923339410962783.png,11,5,53,4
0,1,0,0,1,1,1,4,1,0,2,7,1,14,cs10271960416868893783.png,1,4,98,5
2,1,2,0,1,0,0,0,2,1,0,2,4,14,cs10272189824843050072.png,11,4,72,8
2,0,4,2,1,0,0,0,1,0,0,1,0,14,cs10272194954636154865.png,11,4,33,3
2,1,0,1,0,0,2,9,1,1,2,7,5,10,cs10272416400378369048.png,6,2,14,3
1,2,4,0,0,0,0,1,2,0,2,1,1,14,cs10272499906339053948.png,11,0,83,0
2,0,1,1,0,0,0,6,1,0,1,8,4,14,cs10272603987393211546.png,11,0,55,2
0,1,1,1,1,1,1,9,2,0,0,2,5,14,cs10273102597731803365.png,8,4,24,9
2,1,0,0,1,1,0,4,1,0,1,5,4,11,cs10273125340237834258.png,10,2,38,2
0,2,2,1,0,1,0,7,2,0,0,2,1,13,cs10273329648601458140.png,4,0,84,8
0,0,0,0,1,1,2,9,2,0,1,9,2,14,cs10273452335201450084.png,5,2,80,8
2,0,1,1,0,0,2,8,3,0,1,5,5,14,cs10273537379798394997.png,11,2,4,1
2,2,4,0,0,1,0,12,2,1,1,2,3,0,cs10274051604574280076.png,11,2,79,1
0,2,1,2,1,0,2,7,1,0,1,1,1,6,cs10274070314713053868.png,3,1,88,3
0,1,3,0,0,0,1,8,3,1,0,6,0,5,cs10274174517649895109.png,11,1,15,7
0,0,2,0,1,0,0,4,0,0,2,4,2,14,cs10274312235929497800.png,11,0,14,2
1,2,2,0,1,1,2,5,2,1,2,3,6,10,cs10274538117356197227.png,11,0,18,2
1,2,1,0,0,1,1,0,0,0,1,9,4,8,cs10274678501324256770.png,11,4,84,9
2,1,3,0,1,0,1,7,2,0,1,0,2,0,cs10274933941370353795.png,11,4,37,7
1,1,0,1,0,0,2,9,1,1,2,6,5,14,cs10275032097144112728.png,11,1,55,0
1,1,0,2,0,1,2,11,2,0,2,4,5,14,cs10275989213283655469.png,11,4,77,1
1,1,1,1,1,0,2,8,3,0,0,9,6,14,cs10276022517034976786.png,10,0,64,3
2,2,3,2,0,1,2,8,1,1,1,7,5,6,cs10276084753992009617.png,11,1,14,5
2,0,2,0,0,0,0,5,0,0,2,9,6,14,cs10276111749495099082.png,6,3,49,5
1,2,1,1,1,1,0,3,3,1,2,6,5,14,cs10277185452733690631.png,11,5,74,2
2,2,3,2,0,0,1,7,3,1,0,10,1,13,cs10277461903299601229.png,9,1,26,2
0,2,3,0,1,1,2,6,1,0,1,10,2,14,cs10277648843121016287.png,6,4,29,1
0,2,2,1,1,1,1,4,2,1,0,2,4,9,cs10277799567466915252.png,4,5,104,4
0,1,3,0,0,0,1,11,3,1,0,2,3,14,cs10278010973581727705.png,1,5,31,4
1,2,0,0,1,1,1,9,1,0,0,7,1,14,cs10278110952998294938.png,11,6,44,0
2,0,2,2,0,1,2,13,3,1,1,1,2,5,cs10278182741464528279.png,7,3,92,9
2,1,2,0,1,1,0,6,2,0,0,7,5,14,cs10278478528778060788.png,8,2,64,3
0,0,3,0,0,1,0,12,0,1,0,5,5,14,cs10278712438571984186.png,1,2,5,6
0,1,3,1,0,1,0,4,1,1,1,3,1,14,cs10279126480676755020.png,7,0,84,6
1,2,2,1,0,1,1,3,0,1,1,9,4,10,cs10279183094786807842.png,5,5,57,4
1,0,1,1,0,0,2,8,0,0,1,9,5,14,cs10279237510030890100.png,11,5,25,7
2,1,4,0,0,0,2,12,1,0,1,9,1,14,cs10279248063494602332.png,11,4,52,3
1,1,0,1,0,1,2,5,1,1,1,4,3,14,cs10279443888655185115.png,10,3,40,1
1,1,4,0,0,0,1,8,2,0,2,5,2,1,cs10279763000554413484.png,3,0,49,7
0,1,1,0,0,1,1,2,1,0,0,7,5,14,cs1027986126743726838.png,11,3,39,4
0,1,3,1,0,1,2,5,2,1,2,7,0,1,cs1027988334492572846.png,8,4,41,3
0,1,1,2,1,1,2,3,3,0,2,5,4,14,cs10279917440879310611.png,11,3,3,7
2,1,3,1,0,1,2,13,1,0,2,1,4,8,cs10280339046574420002.png,11,2,11,4
2,2,2,1,1,0,1,10,1,0,0,4,6,11,cs10280349651879979947.png,4,0,110,9
1,2,3,0,1,0,0,5,2,0,1,3,5,14,cs10280463800031474928.png,11,2,88,4
1,1,0,2,1,1,2,7,0,0,0,2,0,4,cs10280719807173001506.png,9,4,51,4
1,1,3,1,1,0,0,6,2,0,0,5,3,12,cs10281033788164837471.png,11,5,83,1
2,2,1,1,1,1,1,10,2,1,1,6,1,14,cs10281549803085544617.png,11,0,94,9
1,2,4,0,0,1,2,1,2,0,0,1,5,14,cs1028169833316345267.png,1,0,87,6
0,1,1,1,0,0,2,9,3,1,1,7,6,14,cs10281742164369551293.png,1,0,60,5
2,1,0,0,0,0,2,8,0,1,1,6,5,14,cs1028176939795260277.png,3,4,79,1
1,2,1,2,1,1,2,0,0,0,1,1,2,14,cs10281989328492399504.png,11,3,60,4
1,2,0,0,1,1,1,12,3,1,1,9,5,14,cs10282101907740706167.png,9,6,70,7
2,1,4,0,1,1,1,2,2,1,2,3,0,14,cs10282294189168455261.png,0,3,20,1
0,0,1,1,1,0,1,10,3,0,2,8,6,10,cs1028236986317185011.png,11,4,97,8
2,1,1,0,0,0,1,3,3,1,1,5,2,11,cs10282392120906566070.png,10,2,13,7
