chin_length,directory_name,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
0,1,2,4,0,0,0,0,9,1,1,0,8,6,14,cs14412993167828827743.png,11,4,93,7
2,1,2,2,1,0,0,0,7,3,1,1,5,2,14,cs14414014182603423305.png,11,4,104,4
1,1,2,3,2,0,0,0,9,1,1,2,3,3,14,cs14414906150510182047.png,11,3,23,3
1,1,0,0,2,0,1,0,1,0,0,1,8,3,14,cs1441562584798311144.png,11,5,93,4
0,1,1,4,0,0,1,0,9,2,1,0,1,0,10,cs14415678660971974959.png,11,4,65,0
2,1,2,0,1,1,0,0,8,3,0,0,10,3,6,cs14416339768863774187.png,11,1,93,9
0,1,2,4,1,1,0,2,11,1,0,0,8,5,14,cs14418117240217958244.png,11,3,101,7
2,1,1,1,0,1,0,2,12,3,1,2,8,1,14,cs14418701250708525033.png,11,5,68,3
2,1,0,4,0,1,1,1,5,1,1,0,3,3,8,cs14419108424543624787.png,11,0,25,0
1,1,2,2,0,1,1,0,1,3,1,0,3,0,14,cs14419521893728530261.png,11,5,92,0
1,1,2,3,2,0,1,2,5,2,1,2,3,0,14,cs14419969837065942212.png,11,4,82,4
1,1,0,3,2,0,0,2,10,2,0,0,5,2,2,cs14421479488250117451.png,11,1,43,6
0,1,2,2,2,1,0,0,12,2,1,0,1,2,10,cs1442431813182660056.png,11,4,8,3
2,1,1,4,2,0,1,0,1,3,1,1,5,5,14,cs14425163024819206088.png,11,2,35,7
2,1,2,2,1,1,0,0,13,3,1,1,10,6,14,cs14426129806442656792.png,11,0,0,4
1,1,0,4,1,1,1,0,3,1,1,1,1,4,0,cs14426473105783560933.png,11,4,31,7
0,1,1,2,1,1,0,1,0,1,0,0,8,0,14,cs14426995509488610144.png,11,4,76,7
2,1,0,3,1,0,1,2,4,1,1,1,8,3,10,cs14427499022408645704.png,11,1,47,0
2,1,0,0,0,1,1,1,12,0,0,1,3,3,7,cs14427762631655928989.png,11,2,15,3
0,1,1,0,0,0,0,0,12,0,0,1,5,6,14,cs1442836513254526546.png,11,4,31,9
1,1,1,1,0,1,0,1,1,1,1,1,8,4,14,cs14430592935913397337.png,1,4,63,0
1,1,2,4,0,1,0,1,1,0,0,0,8,6,14,cs14430945178348086799.png,11,2,41,3
0,1,2,3,0,0,1,1,1,2,0,1,3,5,14,cs14431401800136170880.png,11,2,73,3
1,1,0,1,2,0,0,2,13,0,0,0,3,3,1,cs1443288913568438284.png,11,6,52,6
0,1,1,1,0,1,0,2,5,1,1,1,3,6,10,cs14432975851470109652.png,11,1,13,3
1,1,1,1,1,0,1,2,11,3,0,1,5,5,11,cs14433152150200078358.png,6,3,49,3
0,1,1,0,0,1,1,1,9,3,0,1,5,3,0,cs1443318114661291983.png,11,3,50,0
1,1,2,0,2,0,0,0,3,1,1,1,3,5,14,cs14436672210076246639.png,11,3,96,9
2,1,0,2,0,1,0,0,6,2,1,0,1,6,12,cs14437451609522934321.png,6,4,5,6
2,1,1,4,2,0,0,1,8,2,1,1,3,6,10,cs14439676542837770178.png,11,4,33,3
2,1,0,4,2,0,1,0,5,2,1,0,3,1,7,cs14440660274672970911.png,11,1,89,3
0,1,1,4,0,1,0,1,0,1,1,2,5,2,14,cs14442545372147206411.png,11,0,65,3
0,1,1,1,1,1,0,2,5,3,0,0,1,6,14,cs14442574650042720621.png,11,3,106,7
0,1,2,0,2,0,1,1,2,0,0,1,5,6,14,cs14442766318738238804.png,11,6,90,3
2,1,2,4,0,1,1,2,2,1,1,0,1,5,1,cs14444428684489196549.png,6,5,51,9
1,1,1,2,2,0,0,1,0,3,0,0,8,1,4,cs14446765724562202777.png,6,2,0,0
0,1,1,2,1,0,1,1,6,0,1,1,5,0,14,cs1445010126776630330.png,11,3,69,0
0,1,1,1,0,0,1,2,5,3,1,0,5,5,14,cs14450164028129796908.png,11,2,96,9
0,1,0,1,2,0,1,2,1,3,1,0,8,0,6,cs14450479928145135073.png,11,5,78,9
1,1,0,3,0,0,1,2,1,0,0,0,8,3,14,cs1445080722888178672.png,6,2,92,4
0,1,0,0,0,0,0,0,8,0,0,2,3,3,4,cs14451883872414753504.png,11,1,107,7
0,1,0,4,1,0,1,0,8,2,0,0,1,1,14,cs14452761637704338715.png,11,3,74,4
2,1,0,2,2,0,0,1,0,3,0,1,10,6,14,cs14453432937475627908.png,11,0,54,9
2,1,0,0,1,1,0,1,8,2,1,1,10,6,8,cs14455482187596939091.png,1,2,90,7
0,1,1,0,2,0,1,0,9,2,1,0,3,2,14,cs14455651496812282918.png,11,0,71,7
2,1,1,1,1,0,0,0,1,1,1,2,1,2,2,cs14456398759951534308.png,11,0,98,4
0,1,2,3,1,1,0,1,8,1,1,2,1,5,6,cs1445672013052667988.png,1,3,19,0
2,1,0,3,1,1,1,2,3,0,1,0,5,2,14,cs144574283795633380.png,11,6,14,6
1,1,0,1,1,0,1,2,1,3,1,0,1,5,14,cs14457834349096561466.png,11,1,47,3
2,1,1,0,1,0,1,0,3,2,1,0,5,0,10,cs14460198606219806222.png,11,1,82,3
1,1,2,0,2,0,0,1,10,3,1,2,3,2,14,cs14460234111842584719.png,11,6,80,4
0,1,2,1,2,1,1,1,5,0,0,2,5,3,14,cs14460258252792730528.png,11,2,96,3
2,1,0,0,0,1,0,1,10,0,0,0,3,4,1,cs14461943269851141512.png,11,6,76,7
2,1,1,4,2,1,0,2,6,0,1,1,3,1,7,cs14462191548207763216.png,11,3,29,6
0,1,2,4,0,0,0,2,0,0,0,2,10,5,14,cs14463802632073093362.png,11,2,36,6
0,1,0,3,1,0,0,0,9,2,1,1,1,2,14,cs14465131418933110495.png,1,1,71,4
1,1,1,0,0,1,0,0,7,3,1,2,10,1,14,cs14466361381782841149.png,6,4,101,9
1,1,1,0,0,0,0,1,3,3,0,1,8,6,5,cs1446657445762383862.png,11,5,61,4
2,1,2,0,1,1,0,2,13,0,0,2,8,5,1,cs14469102682070574579.png,11,2,63,7
1,1,1,4,0,0,1,2,11,0,0,2,1,5,9,cs14469218323257370232.png,11,3,59,3
1,1,1,1,2,1,1,2,10,0,0,2,8,4,8,cs14470498131702754463.png,11,0,95,4
0,1,1,0,0,1,0,2,5,1,0,1,1,3,7,cs14470901719603159049.png,11,0,44,3
1,1,0,4,0,0,0,1,13,1,0,1,3,1,9,cs14471124307517842988.png,11,4,58,3
1,1,1,2,0,0,1,0,12,1,0,0,8,6,14,cs14471168278992378789.png,11,2,49,4
2,1,2,0,0,1,0,2,3,0,0,0,10,3,2,cs14471282259021522094.png,11,1,45,6
0,1,0,4,2,1,0,2,3,0,1,0,10,1,14,cs1447203626885948686.png,1,3,2,4
1,1,2,2,0,0,1,0,8,0,0,2,10,4,2,cs14473362140030150202.png,11,6,41,0
2,1,0,0,2,1,1,1,10,1,0,2,10,6,3,cs14473415658803576817.png,11,4,1,7
0,1,0,3,1,1,1,1,6,1,1,1,10,1,10,cs144743096826057975.png,11,6,33,3
0,1,1,0,1,1,1,1,10,1,0,0,5,0,4,cs1447539941704614998.png,11,5,92,0
2,1,2,1,1,1,1,2,3,3,0,1,10,2,10,cs14477712635265117194.png,11,2,63,4
2,1,0,3,0,1,1,1,5,3,1,2,3,1,14,cs14480078835409161834.png,11,1,99,6
0,1,2,0,1,1,0,1,5,1,1,1,5,5,14,cs14480190045710701288.png,11,2,60,7
2,1,2,4,1,1,0,0,6,2,1,1,8,1,13,cs14480252694468411064.png,11,4,74,6
0,1,2,3,2,0,1,1,7,1,0,1,1,0,14,cs14480289552081884385.png,11,5,28,6
1,1,0,4,2,0,0,0,3,0,0,1,8,0,3,cs14480970090361964294.png,11,3,83,9
1,1,0,2,2,1,1,2,2,1,0,0,1,0,12,cs14481415911504001749.png,6,5,36,6
1,1,2,4,2,1,0,2,3,3,1,2,1,0,13,cs14481808386214869622.png,11,0,81,0
2,1,1,4,1,1,1,1,10,2,1,0,5,6,6,cs14484611483267082866.png,11,6,53,3
2,1,1,0,2,1,1,1,11,1,1,1,5,6,14,cs14485430653507643495.png,11,6,27,9
0,1,0,3,1,0,0,2,12,1,1,2,1,5,14,cs14486411604699733616.png,11,5,21,9
1,1,2,0,0,0,0,0,4,3,1,2,5,2,13,cs14486919991626983548.png,11,2,6,3
0,1,1,3,2,0,1,2,5,2,0,1,1,3,14,cs14487731322896002435.png,11,5,48,3
2,1,0,1,2,1,1,1,13,1,1,2,5,2,11,cs14488433071170583961.png,11,0,40,9
1,1,1,4,0,1,0,1,10,0,0,2,1,6,14,cs14488698138697230075.png,11,2,103,7
2,1,1,4,0,1,0,2,3,1,1,0,10,6,12,cs1448900119568413119.png,11,3,77,9
2,1,1,0,2,0,1,0,3,0,0,0,3,5,1,cs14489244707737987683.png,11,6,81,9
2,1,2,3,0,1,1,1,1,3,0,1,3,5,7,cs14490265404900221730.png,11,1,53,4
0,1,1,4,1,0,1,2,4,1,0,2,3,3,14,cs14491273498974030738.png,11,2,102,6
0,1,2,2,2,0,1,0,8,2,1,1,8,1,0,cs14492388989217162991.png,11,2,5,3
2,1,0,4,1,0,1,0,12,1,1,0,5,5,14,cs14493444903395744982.png,6,1,77,4
0,1,1,4,0,1,0,0,7,0,1,1,8,0,10,cs14496179773282304296.png,1,6,84,0
2,1,2,0,0,1,1,2,9,2,0,1,1,1,3,cs14496390969734447701.png,11,0,62,6
1,1,1,1,0,1,0,0,7,2,0,0,5,5,14,cs14498016861241343697.png,11,4,68,3
2,1,1,2,1,1,1,2,2,0,1,0,5,5,14,cs14498405859433714865.png,11,0,90,7
2,1,2,0,0,1,0,2,13,0,1,2,1,0,9,cs14498941307576212859.png,11,3,107,3
2,1,0,3,1,0,1,2,9,2,0,1,3,0,3,cs14499618824033163603.png,11,2,43,3
1,1,1,1,0,0,1,2,4,0,1,1,10,6,6,cs14500541019813885944.png,11,1,8,6
2,1,0,2,0,1,1,0,5,2,0,0,1,2,14,cs14500949963228743810.png,11,6,23,9
2,1,0,4,0,1,1,1,5,1,1,2,3,1,14,cs14501036633248405033.png,11,3,26,9
2,1,0,0,1,0,0,2,10,2,1,2,1,4,14,cs14501368304830593798.png,1,4,21,6
0,1,0,3,1,0,0,2,11,0,1,1,3,5,14,cs14501768568798750521.png,11,2,57,0
1,1,2,0,0,1,1,2,5,2,1,2,3,0,11,cs1450211626638941693.png,11,0,67,6
0,1,2,1,2,1,1,1,8,2,1,0,3,0,14,cs14502142680039676735.png,11,6,106,0
1,1,2,0,2,1,1,0,6,3,0,0,10,6,14,cs14502162614505554515.png,11,3,76,3
1,1,2,3,2,0,1,0,10,2,0,2,10,6,8,cs14502654153131565455.png,11,0,3,3
0,1,2,0,2,0,0,2,13,0,1,0,1,0,9,cs14502995421510181659.png,11,3,87,0
2,1,2,3,1,0,0,0,12,0,1,2,5,3,10,cs14505367893764735856.png,11,6,15,4
0,1,0,2,0,0,0,1,7,3,1,0,10,0,14,cs14506165480943033502.png,11,4,97,3
0,1,0,0,0,1,1,0,3,3,1,1,5,3,0,cs14506672524844987596.png,11,5,37,0
0,1,2,1,1,1,1,1,5,1,1,1,8,3,14,cs14506716060008802462.png,1,1,109,6
2,1,2,2,0,1,0,1,8,2,0,1,8,3,14,cs14507017731326650735.png,11,6,42,3
1,1,2,4,2,1,1,1,2,0,0,0,8,3,1,cs1450833107812845599.png,11,6,38,7
2,1,1,3,2,1,1,0,10,3,0,0,3,4,7,cs14509247214884489916.png,11,5,10,0
0,1,1,3,0,0,0,2,6,1,1,1,5,3,14,cs14509327656318242645.png,1,5,19,6
0,1,1,4,2,1,0,2,3,2,1,1,1,1,0,cs14510425411258569406.png,11,5,100,3
0,1,2,2,2,0,1,2,8,2,0,0,10,5,14,cs14511803377872562401.png,11,2,105,3
1,1,1,2,2,1,0,1,6,1,1,1,1,2,14,cs14511878522736966501.png,6,0,52,7
1,2,0,3,2,1,1,2,7,0,1,1,10,3,7,cs14515507555459939641.png,6,0,73,9
1,2,1,2,2,1,1,2,7,1,1,2,5,1,8,cs14515571673340523030.png,11,2,44,6
0,2,0,0,0,1,0,2,3,3,1,2,3,2,14,cs14516080876007778738.png,11,1,52,4
0,2,0,1,1,1,0,0,2,0,0,1,5,6,14,cs1451644012222007164.png,11,5,70,4
2,2,1,4,0,1,1,1,3,3,0,1,5,6,2,cs14517540748515822106.png,11,3,105,6
1,2,0,1,0,1,0,2,0,1,0,2,10,5,0,cs14518675804379928796.png,11,2,6,9
2,2,1,0,2,0,1,0,0,2,0,2,10,0,13,cs14519652018409297692.png,11,6,45,3
0,2,0,2,1,1,1,2,8,3,1,2,10,2,11,cs14520008252448345132.png,11,6,43,6
1,2,0,2,1,1,1,2,0,1,0,0,10,3,14,cs14521151833102699455.png,6,5,84,4
1,2,2,1,0,1,0,0,4,1,0,1,8,6,14,cs14525013906988035315.png,11,1,76,9
1,2,2,2,1,0,1,1,0,0,1,0,10,5,14,cs14525106505212181948.png,11,0,4,9
2,2,2,2,2,1,1,1,3,1,0,1,8,2,11,cs14525405675145849535.png,1,4,19,4
1,2,0,0,1,1,0,0,7,0,0,1,5,6,14,cs14526116530134189119.png,11,2,36,9
0,2,1,2,1,1,1,1,2,1,0,1,5,2,14,cs14526462171887983645.png,11,4,104,6
2,2,2,3,2,0,0,0,10,0,0,1,5,2,12,cs14528769072902491813.png,11,0,110,4
2,2,1,3,2,1,1,0,0,2,0,2,1,4,14,cs14528960563833442747.png,11,6,67,0
2,2,1,1,1,1,0,1,8,2,0,2,5,2,14,cs14529408939375362862.png,6,5,81,0
1,2,2,3,2,0,1,2,4,0,1,2,3,4,10,cs14529493472127991924.png,11,4,77,6
1,2,0,1,1,1,0,2,9,1,0,1,3,1,12,cs14529682122135827112.png,11,3,54,7
1,2,0,0,2,0,1,1,9,2,0,0,5,0,0,cs14529854908096095740.png,6,2,53,6
1,2,0,3,1,0,1,2,5,2,0,0,10,0,0,cs14530238678264277272.png,11,3,47,6
2,2,0,3,0,0,1,0,4,1,1,0,10,0,7,cs14531728799359716350.png,6,2,7,3
0,2,2,0,2,0,1,1,7,2,0,1,10,1,14,cs14532859525838523526.png,11,3,69,0
0,2,1,3,2,1,1,0,11,3,1,1,1,2,2,cs14535448432667791381.png,11,6,7,0
0,2,2,2,1,1,0,1,1,0,0,2,10,0,3,cs14537204240024910986.png,11,2,89,7
1,2,0,1,1,0,0,1,1,3,0,1,5,2,14,cs14538054193970865498.png,11,3,62,9
0,2,2,2,0,1,1,0,5,3,0,1,3,1,3,cs14545279353884132959.png,11,2,29,4
0,2,2,1,1,0,1,0,1,0,1,1,10,3,5,cs1454544777043363583.png,11,4,53,9
2,2,2,1,1,0,0,0,10,0,1,2,3,0,14,cs14546562907494108615.png,11,4,30,6
1,2,0,0,1,0,1,0,3,2,1,2,5,2,14,cs14547145660132347947.png,11,1,102,3
1,2,2,1,0,1,1,1,0,1,0,0,5,1,14,cs14547207857011282283.png,11,2,20,0
0,2,0,3,2,1,1,1,13,1,1,2,10,6,14,cs14548481613080491885.png,11,6,6,9
2,2,1,1,1,0,0,0,2,3,1,2,3,6,6,cs14548544122782513983.png,11,5,24,7
2,2,1,1,2,0,1,0,1,1,0,1,5,5,14,cs14550551281883321089.png,11,3,10,7
0,2,2,0,1,1,1,0,5,0,0,2,1,5,13,cs14550659203608355294.png,11,5,25,0
0,2,1,0,1,0,1,2,6,2,0,1,5,1,14,cs14551097050485786072.png,11,3,73,9
1,2,2,3,0,0,1,1,12,0,0,0,10,0,14,cs14551672357228720592.png,11,0,84,9
0,2,0,0,0,1,0,0,9,1,1,1,5,6,2,cs14551804222561354047.png,11,1,60,7
1,2,1,0,1,0,0,2,7,1,0,1,5,3,14,cs14551938640080392910.png,1,1,82,4
2,2,2,4,2,1,0,2,11,3,0,1,10,2,14,cs14552883425973220557.png,11,4,67,6
0,2,1,4,1,1,1,0,3,2,0,2,3,4,14,cs14556178408691282535.png,11,6,46,3
0,2,0,3,2,0,1,0,11,3,0,0,8,0,3,cs1455768787134672446.png,11,2,6,9
2,2,2,2,1,0,0,1,1,0,0,0,5,3,1,cs14557704164075444158.png,11,6,2,7
0,2,2,1,1,0,0,2,11,0,1,1,5,1,9,cs14558927138189094426.png,11,6,29,0
2,2,1,4,2,1,0,1,7,2,0,2,1,1,12,cs14560432292936713176.png,11,0,104,7
1,2,1,0,0,0,0,2,2,0,0,1,10,5,8,cs14561375504057585611.png,11,6,47,6
2,2,1,1,0,0,1,0,12,2,1,1,5,6,14,cs14564291430490136328.png,11,4,107,4
0,2,1,1,0,1,1,1,11,0,0,1,8,0,8,cs14564795405783721937.png,11,5,15,4
0,2,0,2,0,0,0,0,6,0,1,1,5,4,1,cs14564865370109775750.png,11,2,54,3
1,2,2,2,1,1,1,2,8,1,0,0,3,4,14,cs14565055308311041778.png,11,6,64,4
1,2,0,3,1,0,0,2,10,1,0,0,1,5,8,cs14565246764207294747.png,11,5,53,9
1,2,1,1,2,0,1,1,9,0,1,1,1,5,5,cs14566217200236125036.png,11,0,60,4
0,2,2,2,1,1,1,2,8,3,1,0,10,5,7,cs1456639818623448115.png,11,0,28,0
2,2,0,2,1,1,0,1,11,2,1,2,10,6,12,cs14567230431924851232.png,11,2,87,3
1,2,2,1,2,1,1,1,1,3,1,2,1,2,14,cs14568237299810449367.png,11,4,56,9
1,2,1,2,0,1,0,1,2,1,0,1,8,0,14,cs14571162184715149903.png,11,3,54,3
0,2,0,3,1,0,1,1,10,2,1,1,8,3,14,cs14571757392140467922.png,11,3,10,4
0,2,2,1,1,1,1,2,6,0,1,0,5,3,14,cs14572000203263869369.png,11,0,57,6
1,2,2,0,1,1,0,1,0,3,0,1,8,1,14,cs14572707585982298285.png,11,4,30,4
2,2,2,0,1,0,1,2,13,0,0,1,8,1,7,cs14573036667680508810.png,11,3,63,4
0,2,0,0,0,1,0,1,12,1,1,1,5,4,1,cs14574000305867102860.png,11,1,100,9
1,2,1,0,1,0,1,1,12,2,0,2,10,3,14,cs14574744440646984607.png,11,2,87,4
1,2,1,4,0,0,1,0,2,3,0,1,1,4,12,cs1457634625872864477.png,11,4,110,6
0,2,0,4,0,1,1,0,6,2,1,0,3,6,5,cs14577006702980862858.png,11,0,38,6
2,2,2,1,2,1,1,2,1,0,1,0,10,3,14,cs14577207103629134198.png,11,6,99,4
0,2,1,1,0,0,1,0,9,3,1,2,1,1,14,cs14577838906861573438.png,11,1,70,0
2,2,2,0,0,1,1,1,11,1,0,2,3,5,8,cs14578923498338976686.png,1,5,94,4
0,2,1,4,1,0,1,1,11,2,0,1,3,1,14,cs14579067021005847055.png,11,2,76,6
0,2,2,1,2,0,1,1,1,3,1,0,10,1,4,cs14579896382420427302.png,11,0,75,7
1,2,0,2,0,0,0,0,4,2,1,1,10,1,5,cs14581018830094957727.png,11,4,108,6
1,2,1,4,1,0,1,2,8,3,0,2,3,0,4,cs14581384808674044910.png,11,4,58,6
1,2,0,1,2,1,0,2,0,2,0,0,3,6,14,cs14581398269994584059.png,6,4,49,7
1,2,0,0,1,0,1,1,12,2,0,0,3,1,14,cs14582178179434392005.png,11,6,76,6
0,2,2,3,2,1,1,0,3,1,1,0,5,1,14,cs14583329561593434118.png,11,3,40,3
1,2,0,1,1,0,0,2,4,0,1,1,5,5,1,cs14583516486404648780.png,11,4,17,7
1,2,0,3,0,1,0,0,12,0,0,2,3,6,0,cs145835479326306664.png,11,2,32,9
2,2,2,3,2,0,0,1,7,0,1,2,5,6,14,cs14583586564646900185.png,11,3,7,4
1,2,0,4,2,0,1,1,10,1,1,2,1,4,7,cs14584649947037719796.png,1,4,12,6
0,2,1,2,2,0,0,1,9,3,0,2,3,3,11,cs14587404110358315553.png,11,5,84,9
1,2,0,0,0,0,0,1,8,1,1,2,1,4,12,cs14587724504444184413.png,11,0,22,9
2,2,0,3,1,0,1,2,11,0,0,0,10,2,14,cs14588123654738434515.png,11,5,55,9
1,2,0,3,2,0,1,0,1,0,0,1,1,1,14,cs14589215676507939544.png,11,1,71,4
0,2,1,4,2,0,0,0,11,2,0,2,5,0,14,cs14592673036205270489.png,11,6,34,9
0,2,1,2,2,0,1,2,8,2,0,2,1,1,14,cs14593553708809420856.png,11,5,33,0
1,2,2,2,0,0,1,2,12,0,0,2,3,3,8,cs14593696086984039050.png,11,4,1,9
0,2,1,3,0,0,0,0,10,0,0,0,10,0,14,cs14593944286029469912.png,11,2,82,9
1,2,1,4,2,1,0,1,5,3,0,2,1,5,14,cs14594447064570028573.png,6,6,22,4
0,2,2,2,1,0,0,0,12,3,1,0,1,6,6,cs14595071196532154034.png,11,4,0,3
0,2,1,2,2,1,1,1,13,2,1,0,3,5,14,cs14595355163334812672.png,11,4,44,6
2,2,1,3,0,0,0,2,2,3,1,1,10,1,11,cs14596516087993393290.png,11,0,96,3
1,2,1,0,0,1,0,0,13,0,1,1,8,0,8,cs14596671206974250633.png,11,4,68,6
0,2,1,2,0,1,1,1,0,0,0,1,8,1,1,cs14597549253698280223.png,11,1,107,7
2,2,1,2,2,1,1,1,1,0,1,0,10,6,10,cs14598378354563125599.png,11,5,87,9
1,2,2,3,1,1,1,0,4,1,1,2,8,2,6,cs14598561499545180953.png,11,1,70,0
0,2,2,3,0,0,1,2,2,3,0,0,3,3,14,cs14598703263741430230.png,11,6,30,0
1,2,2,0,0,1,1,0,1,1,1,1,5,6,4,cs14598765676243427683.png,11,1,12,6
0,2,1,3,0,0,0,2,7,1,0,2,5,3,2,cs1460196007266191288.png,11,6,36,9
2,2,0,3,0,1,1,0,10,1,0,2,8,3,0,cs14602853675313767030.png,6,5,7,0
0,2,1,4,1,0,0,0,0,3,0,2,1,5,6,cs14603244414421903521.png,11,5,68,0
1,2,1,1,2,1,0,0,5,2,1,2,8,2,14,cs14603546950864274743.png,11,3,35,9
2,2,0,0,1,1,0,1,3,3,0,2,8,5,4,cs14603915112429701319.png,11,6,5,3
1,2,1,0,1,0,0,0,8,2,1,2,1,3,1,cs14605648649502487146.png,11,2,108,6
1,2,1,4,1,0,1,2,10,0,1,1,1,0,3,cs14606371329286940304.png,11,4,39,3
2,2,2,4,2,0,0,1,9,0,0,0,5,5,14,cs1460940261051445183.png,11,2,24,9
2,2,2,1,1,0,1,0,5,1,0,1,3,3,0,cs14610344562795322444.png,11,2,37,3
1,2,2,1,2,0,0,2,7,2,0,1,8,5,14,cs14610780731120083788.png,1,5,48,6
2,2,1,0,2,0,1,2,4,2,0,1,8,6,14,cs14610832955655390904.png,11,6,62,9
2,2,0,1,1,0,0,2,6,2,1,0,10,6,14,cs14612217651743934639.png,11,2,12,3
1,2,1,0,1,0,1,0,9,0,1,1,8,4,7,cs14612668160581066163.png,11,6,62,7
0,2,2,0,2,0,0,0,12,3,0,2,10,5,14,cs14614133662351172567.png,11,6,72,0
1,2,2,1,2,1,1,0,3,2,1,0,5,5,14,cs14616058808030670525.png,11,4,74,9
0,2,0,2,1,0,0,0,12,3,0,1,10,3,8,cs14616925953771343994.png,11,1,72,0
2,2,1,2,1,0,1,2,4,0,0,0,1,0,14,cs14616959776402904278.png,11,4,37,6
1,2,0,1,0,0,1,1,1,3,1,2,5,3,10,cs14617243233152027036.png,11,4,71,4
2,2,1,0,1,0,0,1,0,3,1,1,8,4,12,cs14617867141660730756.png,11,5,98,3
2,2,0,0,1,1,0,2,12,2,1,0,10,1,12,cs14618083978151973725.png,1,4,25,9
0,2,1,2,1,0,1,1,5,2,1,0,5,2,14,cs14620696097971274651.png,11,3,32,4
0,2,0,4,1,1,1,1,11,0,1,0,1,2,14,cs14621532331642409044.png,11,3,20,6
0,2,0,1,0,1,0,0,6,1,0,1,1,6,8,cs1462213854146755887.png,11,5,15,4
0,2,1,1,0,0,0,1,13,0,0,0,1,4,9,cs14623023940364585830.png,11,2,110,3
1,2,0,4,2,0,1,0,9,3,1,2,8,1,14,cs1462446918985122260.png,11,1,40,7
2,2,2,1,2,0,1,2,11,3,0,0,5,3,4,cs14625751255520825971.png,11,4,56,6
0,2,0,4,1,1,1,1,9,0,1,0,5,4,14,cs14626009620786131131.png,11,3,64,6
2,2,0,2,2,1,0,2,4,3,1,1,1,3,14,cs14628482279090880978.png,11,1,59,9
0,2,2,2,1,1,1,0,7,1,0,1,1,5,14,cs14629355852322206611.png,11,1,65,3
2,2,2,1,2,1,0,1,12,2,0,2,5,4,14,cs14629823374676230885.png,11,5,56,4
1,2,1,3,2,1,1,2,1,2,0,0,3,0,5,cs14629882129572252552.png,11,6,17,0
1,2,2,2,2,1,0,2,1,2,1,2,10,1,1,cs1463034066427764165.png,11,2,74,0
1,2,1,1,1,1,0,2,4,2,1,0,5,2,6,cs14631046006308309155.png,11,4,80,4
1,2,0,0,0,0,1,0,6,2,1,0,3,1,12,cs14631182262203429722.png,11,3,11,4
2,2,1,4,2,0,0,2,8,3,1,1,3,6,14,cs14634167832180498602.png,11,3,71,0
1,2,2,2,0,1,1,0,11,2,0,1,3,0,0,cs1463473601612794385.png,1,3,101,3
2,2,2,0,2,0,0,1,9,0,0,0,3,3,14,cs14635822384812249864.png,11,6,1,4
2,2,2,1,0,1,0,1,6,1,1,1,8,0,14,cs1463614818342923334.png,11,3,76,4
2,2,2,2,2,1,0,0,0,2,0,2,1,2,14,cs14636244404323783090.png,11,0,78,4
0,2,0,2,1,1,1,2,2,0,0,2,1,0,5,cs14636371301975379848.png,11,0,5,6
1,2,1,4,0,1,0,0,1,2,0,1,1,1,14,cs14636407291795466666.png,11,4,30,6
0,2,2,4,1,1,0,1,9,3,0,2,3,1,14,cs14636993148277519966.png,11,0,19,6
0,2,0,4,0,0,1,1,5,3,0,1,3,6,14,cs14637014257098038756.png,11,6,56,7
0,2,0,0,2,1,0,0,0,0,1,2,8,1,13,cs14638296754876687289.png,11,3,92,4
0,2,0,0,2,0,1,0,9,3,1,1,10,1,14,cs14639493117353552032.png,11,0,68,6
2,2,2,1,0,0,1,1,0,1,0,0,1,4,9,cs1463952959615290396.png,11,3,68,4
2,2,1,2,0,1,0,1,6,3,0,1,1,0,8,cs1463980076518049842.png,11,4,7,6
1,2,0,1,1,1,0,1,0,0,0,2,10,5,14,cs14639858564769727790.png,11,6,30,3
2,2,0,0,2,1,1,0,6,0,0,2,5,0,14,cs14641228634061861077.png,11,6,91,3
1,2,0,0,0,0,1,2,10,0,0,0,3,1,14,cs14641864936706057592.png,11,4,67,7
2,2,0,3,1,0,0,0,11,1,0,0,3,4,2,cs14642553768945134115.png,11,0,29,7
0,2,0,1,1,1,0,1,10,2,0,0,10,6,7,cs14643838052621902892.png,11,6,61,4
1,2,2,1,0,1,0,2,11,2,1,1,1,2,2,cs14644680360384555892.png,11,6,57,4
2,2,2,3,0,0,0,0,5,2,1,1,3,5,14,cs14645064820291226298.png,6,4,35,6
1,2,2,3,0,0,0,2,5,0,1,2,8,6,14,cs14645462414438066515.png,1,3,11,0
0,2,0,4,0,1,1,2,10,1,1,0,1,5,14,cs14645701449318283761.png,11,0,8,9
0,2,0,0,2,1,0,2,11,0,1,1,1,2,9,cs14646703801207102020.png,11,4,110,6
0,2,1,0,2,0,1,1,6,2,0,0,3,0,0,cs14647396401755448619.png,11,2,100,9
1,2,1,3,2,0,1,2,6,2,1,1,5,5,14,cs14648574994510255215.png,11,2,88,0
0,2,1,3,0,0,1,1,10,2,0,2,3,3,14,cs14648673792521295082.png,11,1,71,3
2,2,1,2,0,1,1,2,7,1,0,0,3,6,14,cs14650550195838259218.png,11,2,34,7
1,2,0,3,0,1,0,1,8,3,1,2,5,1,6,cs14650682125479744122.png,11,4,77,7
2,2,0,3,2,1,1,1,10,1,0,1,1,6,13,cs14651029820496196090.png,6,2,78,3
